date,time,group,subject,build,consentq_response,,last30days_response,recentgame1_response,recentgame2_response,recentgame3_response,recentgame4_response,recentgame5_response,playfrequency1_response,playfrequency2_response,playfrequency3_response,playfrequency4_response,playfrequency5_response,sliderviolence1_response,Freqviolence1,sliderviolence2_response,Freqviolence2,sliderviolence3_response,Freqviolence3,sliderviolence4_response,Freqviolence4,sliderviolence5_response,Freqviolence5,Averagefrequencyviolence,Age,Gender,country_response,subject,Gameplayed,VorNV,scoreingameplayed_response,Selfscore,stface1,stface1score,stface2,stface2score,stface3,stface3score,stface4,stface4score,stface5,stface5score,stface6,stface6score,TotalSTScore,ltface1,ltface1score,ltface2,ltface2score,ltface3,ltface3score,ltface4,ltface4,ltface5,ltface5score,ltface6,ltface6,TotalLTScore,Sexuality,Kinsey,relationshipstatus_response,lengthofrelationship_response,ageofpartner_response,mvscaleselfdesirability_response,mvscaleothersdesirability_response,mvscalecomparison_response,mvscalecatch_response,MV1Total,mv1_response,mv2_response,mv3_response,mv3reverse,mv4_response,mv5_response,mv6_response,mv7_response,mv8_response,mv9_response,mv10_response,mv10reverse,mv11_response,mv12_response,mv13_response,mv13reverse,mv14_response,mv15_response,mv16_response,mv17_response,mv18_response,mv19_response,mv20_response,mv21_response,mv22_response,MV2Total,Mvfactorviewofoppositesex,Mvfactorsociality,Mvfactorparenting,Mvfactorwealth,Mvfactorlooks,Mvfactorrelationshiphistory,MvFactorfearoffailure,MV2Average,Matevalue,sgaq1_response,sgaq3_response,sgaq5_response,sgaq7_response,sgaq2_response,sgaq4_response,sgaq6_response,sgaq8_response,SGAAverage,hos1_response,hos2_response,hos3_response,hos4_response,hos5_response,hos6_response,HostilityTotal,whystrongsexy_response,whyattractive_response,whytough_response,whyconfident_response,MMTotal,soirq1_response,soirq1score,soirq2_response,soirq2score,soirq3_response,soirq3score,soirq4_response,soirq5_response,soirq6_response,soirq6reverse,soirq7_response,soirq8_response,soirq9_response,soirq10_response,SOIRbehaviouralfacet,SOIRattitudefacet,SOIRdesirefacet,SOIRTotal,troubleunderstanding_response,furtherquestions_response,Removedata,Reasonforremoval
83115,7:55:10,668168715,23537093,4.0.8.0,"Yes, I consent to participate in this study",,Yes,World of Warcraft,Hearthstone: Heroes of Warcraft,Tera,,,7,7,4, , ,2,14,1,7,2,8,,,,,9.666666667,28,Female,USA,320393862,moremindlessviolence.html,V,2,3,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6.2,1,2,mface1.2,1,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6,0,3,1,1,In an open relationship/casually dating,1-2 years,A little younger,6,6,5,6,23,6,5,3,5,5,5,6,4,3,2,3,5,3,4,3,5,5,5,5,5,2,3,5,5,5,98,5.166666667,4.4,4.333333333,2,5,4,5,4.454545455,4.653846154,5,5,4,5,7,3,2,1,4.333333333,1,1,1,1,1,1,6,3,2,3,1,9,1,2,2,3,2,3,8,6,3,7,9,3,2,2,8,21,7,36,No,,No,
83115,12:27:21,999684843,236070739,4.0.8.0,"Yes, I consent to participate in this study",,Yes,sims,minecraft,bejeweled,,,7,4,7, , ,1,7,3,12,1,7,,,,,8.666666667,37,Female,usa,337441624,pongnop.html,NV,1654,5,mface1.2,1,mface2.2,1,mface3,0,mface4.2,1,mface5,0,mface6,0,3,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Much older,7,6,6,6,25,6,7,1,7,7,5,5,6,6,2,2,6,7,5,2,6,1,6,6,5,3,2,5,1,5,109,3.833333333,5.6,7,2.5,5.5,4,6.5,4.954545455,5.153846154,6,6,1,2,7,5,5,1,5.666666667,1,1,1,1,1,1,6,1,1,6,1,9,1,2,0,1,0,1,2,1,7,3,9,1,1,1,4,6,3,13,No,,No,
83115,9:09:55,217740,247811851,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Kingdom Hearts,Halo,Persona 4,,,5,4,2, , ,1,5,5,20,2,4,,,,,9.666666667,23,Female,USA,355299760,gunblood.html,V,50,3,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,1,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5.2,1,mface6,0,2,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,6,6,6,6,24,6,5,5,3,5,5,5,4,4,2,1,7,5,5,3,5,2,6,6,5,3,3,5,1,6,98,4.166666667,4.6,5,2.5,5.5,4.5,5,4.454545455,4.692307692,7,5,6,2,7,5,6,6,5.666666667,1,1,1,1,1,1,6,3,5,3,3,14,1,2,1,2,1,2,4,4,3,7,9,2,1,1,6,15,4,25,No,,No,
83115,7:56:19,459541022,252400192,4.0.8.0,"Yes, I consent to participate in this study",,Yes,GRAN TURISMO 5,SOUL CALIBER 5,TEKKEN TAG 2,TEKKEN 6,NEED FOR SPEED,6,6,4,4,6,2,12,6,36,6,24,7,42,2,12,25.2,34,Female,USA,358992924,perfectbalance.html,NV,1200,2,mface1.2,1,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,2,mface1.2,1,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,2,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,5,6,4,6,21,6,7,3,5,7,7,6,5,6,3,2,6,7,6,2,6,3,5,6,6,3,3,6,6,5,120,5.333333333,6,7,3,6,4,5.5,5.454545455,5.423076923,2,5,5,2,7,6,5,3,4.333333333,1,1,1,1,1,1,6,5,5,3,6,19,1,2,0,1,0,1,1,1,8,2,9,1,2,1,4,4,4,12,No,"NO, NOT CONFUSING AT ALL",No,
83115,7:17:09,354251271,255221659,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Sims FreePlay,Minion Rush,Kitchen Scramble,Talking Tom,Criminal Case,7,4,3,2,7,1,7,1,4,1,3,1,7,6,42,12.6,38,Female,United States,370794352,bubbleshooter.html,NV,6620,3,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,mface1.2,1,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,4,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,5,4,4,7,20,5,7,3,5,7,2,3,3,1,1,1,7,5,3,1,7,2,5,5,1,1,1,3,1,3,78,2.833333333,2.8,6.333333333,1,4,3,6,3.545454545,3.769230769,1,1,1,2,7,3,3,1,1.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,1,2,1,2,1,1,9,1,9,1,1,1,6,3,3,12,No,No problems.,No,
83115,14:28:29,759821949,258691412,4.0.8.0,"Yes, I consent to participate in this study",,No,,,,,,,,,,,,0,,0,,0,,0,,0,0,42,Female,USA,371744512,perfectbalance.html,NV,974,1,mface1.2,1,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,2,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,3,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,6,6,5,4,21,6,4,5,3,2,3,5,4,5,3,1,7,2,5,2,6,3,5,7,4,1,5,7,1,6,94,4.333333333,4.4,2.666666667,2,7,5,5,4.272727273,4.423076923,6,6,3,1,7,7,5,1,6.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,1,2,0,1,8,3,2,8,9,8,5,4,5,19,17,41,No,No problems with this survey.  Thanks so much for allowing me to participate.  I really appreciate it.,No,
83115,9:00:31,20427131,260063801,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Everquest,Ice Age Village,Treasures of Montezuma,,,7,7,7, , ,6,42,1,7,1,7,,,,,18.66666667,34,Female,USA,406315965,bubbleshooter.html,NV,1000,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,1,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6.2,1,2,1,1,Single, , ,3,3,3,3,12,4,1,4,4,1,1,4,1,1,1,3,5,1,4,5,3,5,5,6,1,2,3,5,5,4,67,4.333333333,1.4,1,1.5,5.5,4,4.5,3.045454545,3.038461538,1,1,3,1,7,2,7,3,1.333333333,1,1,2,1,1,1,7,1,1,1,1,4,2,3,1,2,3,4,9,6,1,9,9,1,1,1,9,24,3,36,No,I think I read my score wrong and put the wrong score down when asked. ,Yes,No score
83115,10:05:43,186719564,26598265,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Farming Simulator,Gummy Drop,Red Dead redemption,Grand Theft Auto 5,Call of Duty Black Ops II,6,6,4,3,3,1,6,1,6,5,20,7,21,7,21,14.8,35,Female,United States ,421579547,gunblood.html,V,129,3,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6,0,2,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6.2,1,3,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,4,4,4,4,16,5,5,6,2,7,6,4,3,3,1,3,5,5,2,5,3,1,4,7,2,3,1,7,1,3,80,2.666666667,3.4,5.666666667,2,7,2.5,3.5,3.636363636,3.692307692,1,3,3,2,7,7,6,1,3.666666667,1,1,1,1,1,1,6,2,2,5,5,14,2,3,1,2,2,3,2,1,6,4,9,6,3,1,8,7,10,25,No,,No,
83115,9:32:45,588993356,270592744,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Pet Rescue,Candy Crush,Rummy,,,7,7,7,1,1,1,7,1,7,1,7,,0,,0,4.2,61,Female,USA,430272539,gunblood.html,V,20,1,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,1,1,Recently single/divorced/separated,6-10 years,A little older,5,5,6,6,22,5,6,4,4,2,3,5,4,5,3,3,5,5,6,5,3,5,5,5,3,2,2,5,4,5,92,5,3.6,4.333333333,2.5,5,3.5,4.5,4.181818182,4.384615385,1,1,5,1,5,4,5,6,2,1,1,1,1,1,1,6,1,1,1,1,4,0,1,0,1,1,2,2,1,8,2,9,2,2,2,4,5,6,15,No,,No,
83115,9:41:57,513109698,272667852,4.0.8.0,"Yes, I consent to participate in this study",,Yes,The Sims 4,Skyrim,Fallout: New Vegas,Bubblewitch Saga 2,,7,4,4,4,1,1,7,6,24,6,24,1,1,,0,11.2,25,Female,United States,441157082,moremindlessviolence.html,V,2,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,4,3,2,4,13,3,4,2,6,5,1,2,1,1,1,1,7,5,3,7,1,2,2,5,1,2,1,4,1,2,60,2.166666667,1,4.666666667,1.5,4.5,1.5,6.5,2.727272727,2.807692308,1,1,1,6,7,1,5,1,1,1,1,3,1,1,1,8,1,4,1,4,10,1,2,2,3,4,5,2,1,7,3,9,1,1,1,10,6,3,19,No,,No,
83115,12:19:40,890890794,276982447,4.0.8.0,"Yes, I consent to participate in this study",,No,,,,,,,,,,,,0,,0,,0,,0,,0,0,30,Female,United States,442998323,moremindlessviolence.html,V,16,2,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,mface1.2,1,mface2,0,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,5,1,1,Single, , ,6,6,6,7,25,6,3,4,4,6,3,5,5,5,5,3,5,3,5,5,3,5,6,5,5,5,6,5,6,5,106,5.333333333,4.2,4,5,5,6,4.5,4.818181818,5.038461538,5,6,6,6,7,7,7,5,6,1,1,1,1,1,1,6,5,3,6,3,17,1,2,1,2,2,3,6,6,7,3,9,4,7,2,7,15,13,35,No,,No,
83115,9:14:59,507082723,281409314,4.0.8.0,"Yes, I consent to participate in this study",,Yes,World of Warcraft,The Sims,Candy Crush,Township,Farm Frenzy,5,6,7,7,7,6,30,2,12,1,7,1,7,1,7,12.6,44,Female,usa,446464147,bubbleshooter.html,NV,11240,4,mface1.2,1,mface2.2,1,mface3,0,mface4.2,1,mface5.2,1,mface6.2,1,5,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5.2,1,mface6,0,3,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,3,3,3,4,13,3,7,5,3,4,1,2,1,1,2,1,7,4,1,6,2,1,4,7,1,1,1,6,3,3,65,2.166666667,1.2,5,1.5,6.5,2.5,5,2.954545455,3,1,5,6,2,7,5,7,4,3.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,2,3,1,2,5,3,4,6,9,2,2,1,7,14,5,26,No,No thank you,No,
83115,9:23:27,826606783,291782453,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Donkey Kong Country,Mario Bros.,Skylanders Swap Force,Skylanders Giants,Wii Sports,4,4,3,3,1,2,8,2,8,3,9,3,3,1,1,5.8,31,Female,USA,469306199,bubbleshooter.html,NV,254,4,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6.2,1,4,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,5,5,4,7,21,5,7,5,3,7,3,3,2,2,1,2,6,7,2,5,3,2,3,7,1,5,1,7,1,5,83,3,2.2,7,3,7,2,4.5,3.772727273,4,5,6,5,6,7,6,6,5,5.666666667,1,1,1,1,1,1,6,2,2,3,2,9,1,2,0,1,0,1,3,1,8,2,9,3,3,3,4,6,9,19,No,Everything went great,No,
83115,9:17:28,907584407,293319237,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Katamari Damacy,Crash Bandicoot,Bully,Candy Crush,GTA San Andreas,5,6,4,3,2,1,5,1,6,2,8,1,2,6,12,6.6,26,Female,United States,485755391,perfectbalance.html,NV,1351,3,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,6,6,5,5,22,5,6,3,5,7,5,5,5,4,3,2,6,5,4,2,6,3,5,5,5,5,3,5,3,5,105,4.166666667,5,6,4,5,4,5.5,4.772727273,4.884615385,3,5,5,3,6,5,6,3,4.333333333,1,1,1,1,1,1,6,4,3,3,3,13,1,2,1,2,1,2,5,4,6,4,9,1,1,1,6,13,3,22,No,,No,
83115,10:10:23,860412863,293680815,4.0.8.0,"Yes, I consent to participate in this study",,Yes,League of Legends,,,,,5, , , , ,3,15,,,,,,,,,15,26,Female,united states,520691301,moremindlessviolence.html,V,4,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,5,4,5,6,20,5,4,3,5,1,2,4,1,1,1,1,7,1,1,3,5,1,4,5,1,1,1,3,3,4,61,3,2,2,1,4,2.5,6,2.772727273,3.115384615,1,2,4,3,7,3,4,2,2,1,1,1,1,1,1,6,1,2,1,1,5,1,2,1,2,1,2,4,2,3,7,9,2,2,2,6,13,6,25,No,,No,
83115,8:59:20,918542184,294810991,4.0.8.0,"Yes, I consent to participate in this study",,Yes,world of warcraft,guild wars 2,grand theft auto 5,hay day,animal crossing,7,5,4,6,4,2,14,2,10,7,28,1,4,1,4,12,36,Female,usa,554046292,bubbleshooter.html,NV,0,6,mface1,0,mface2,0,mface3,0,mface4.2,1,mface5.2,1,mface6.2,1,3,mface1,0,mface2.2,1,mface3,0,mface4.2,1,mface5,0,mface6.2,1,3,1,1,Single, , ,6,6,5,7,24,4,7,4,4,7,4,6,3,3,2,3,5,7,5,2,6,3,5,7,4,4,4,7,4,6,107,4.666666667,4,7,3,7,4.5,4.5,4.863636364,5.038461538,1,4,5,2,7,6,7,2,3.666666667,2,1,1,1,5,1,11,1,1,1,1,4,0,1,0,1,1,2,6,1,5,5,9,2,3,3,4,12,8,24,No,"I wasn't able to input the score of the game I played, because I didn't look at the score while I was playing.",Yes,No score
83115,9:16:33,791090582,311768110,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Rift,,,,,5, , , , ,5,25,,,,,,,,,25,33,Female,USA,564647857,deanimator.html,V,100,5,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,1,1,Single, , ,6,6,6,6,24,1,7,7,1,7,6,7,6,5,2,2,6,5,6,1,7,7,7,7,7,4,7,7,7,7,126,5.833333333,6.2,6.333333333,3,7,7,3.5,5.727272727,5.769230769,5,5,7,5,7,7,7,1,5.666666667,1,1,1,1,1,1,6,4,3,5,3,15,5--6,6,7--9,7,7--9,7,9,9,1,9,9,9,8,8,20,27,25,72,No,,No,
83115,9:30:34,267950945,317819531,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Minecraft,Rocket League,Cookie Jam,,,6,6,7, , ,1,6,1,6,1,7,,,,,6.333333333,25,Female,USA,566813332,gunblood.html,V,98,4,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5.2,1,mface6.2,1,4,mface1.2,1,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6,0,3,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Much older,6,6,5,7,24,5,5,6,2,5,5,7,5,3,3,3,5,3,6,3,5,5,3,6,5,5,6,7,5,5,106,5.5,4.6,4.333333333,4,6.5,4.5,3.5,4.818181818,5,5,6,5,1,6,6,7,2,5.666666667,1,1,2,2,2,2,10,6,6,6,6,24,0,1,0,1,0,1,1,1,9,1,9,6,7,3,3,3,16,22,No,Thank you.,No,
83115,11:26:08,852236917,320393862,4.0.8.0,"Yes, I consent to participate in this study",,Yes,mario party,house of the dead,wii fit,zumba,n/a,5,4,3,1,,3,15,7,28,1,3,1,0,1,0,9.2,30,Female,united states,595906783,deanimator.html,V,25,4,mface1,0,mface2.2,1,mface3,0,mface4.2,1,mface5,0,mface6.2,1,3,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5.2,1,mface6,0,3,1,1,Single, , ,5,5,4,7,21,5,5,3,5,6,6,5,6,5,2,2,6,5,6,2,6,6,6,6,6,2,6,6,6,6,118,5.666666667,5.8,5.333333333,2,6,6,5.5,5.363636364,5.346153846,2,6,3,2,7,6,5,2,4.666666667,1,1,1,1,1,1,6,2,2,2,2,8,3,3,1,2,3,4,9,9,4,6,9,6,6,4,9,24,16,49,No,"No, thank you!",No,
83115,8:36:08,450624083,331555118,4.0.8.0,"Yes, I consent to participate in this study",,Yes,lara croft tombraider,Grand Theft Auto,Super Mario Bros,Batman,Game of Thrones,7,7,5,4,3,3,21,4,28,1,5,3,9,3,9,14.4,33,Female,United States,595968918,pongnop.html,NV,794,3,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6.2,1,2,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5,0,mface6.2,1,3,1,1,Single,Under one year,About the same age,5,5,4,6,20,5,6,3,5,5,5,5,5,5,2,2,6,1,5,2,6,5,5,3,5,1,5,5,6,5,101,5.166666667,5.2,4,1.5,4,5,5.5,4.590909091,4.653846154,1,2,5,2,7,3,6,1,2,1,1,1,1,1,1,6,1,2,1,1,5,1,2,1,2,1,2,9,1,8,2,9,2,2,2,6,12,6,24,No,Thank You,No,
83115,10:00:14,105672436,337441624,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Family Feud,Cake Mania,Wedding Dash,Zuma's Revenge,Tetris,6,6,6,5,5,1,6,1,6,1,6,1,5,1,5,5.6,46,Female,United States,601115378,bubbleshooter.html,NV,0,1,mface1,0,mface2.2,1,mface3,0,mface4.2,1,mface5,0,mface6,0,2,mface1,0,mface2.2,1,mface3.2,1,mface4.2,1,mface5,0,mface6.2,1,4,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,6,6,5,7,24,6,6,4,4,7,5,6,3,2,1,1,7,1,6,1,7,2,5,5,2,1,4,6,5,6,97,5.166666667,3.8,4.666666667,1,5.5,4.5,5.5,4.409090909,4.653846154,1,5,6,1,7,6,7,1,4,1,1,1,1,1,1,6,2,3,2,2,9,1,2,0,1,0,1,1,1,8,2,9,1,1,1,4,4,3,11,No,"I had trouble getting the game to load, every thing else was fine.",Yes,Game did not load
83115,9:35:33,151206282,343629237,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Candy crush,The Sims,,,,4,2, , , ,1,4,3,6,,,,,,,5,29,Female,USA,604661422,deanimator.html,V,35,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,3,mface1.2,1,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,2,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,6,5,5,6,22,5,6,2,6,7,4,5,3,3,3,1,7,5,5,5,3,2,4,5,4,4,2,5,4,5,97,4.333333333,3.4,6,3.5,5,3,6.5,4.409090909,4.576923077,4,4,3,5,6,4,5,3,4,1,1,1,1,1,1,6,4,5,4,5,18,1,2,0,1,0,1,5,2,8,2,9,2,2,2,4,9,6,19,No,,No,
83115,8:54:23,509579373,354105538,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Mass Effect 3,Diablo III,World of Warcraft,The Last of Us,The Walking Dead 2,6,4,3,5,3,6,36,7,28,5,15,7,21,7,21,24.2,34,Female,United States,610986589,moremindlessviolence.html,V,3,3,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,5,3,4,5,17,5,6,5,3,6,3,5,2,3,2,2,6,6,3,6,2,2,5,5,2,2,2,5,5,6,86,4.333333333,2.4,6,2,5,3.5,4.5,3.909090909,3.961538462,2,2,6,5,7,3,7,3,2.333333333,1,1,1,1,1,1,6,5,6,5,6,22,1,2,7--9,7,7--9,7,9,8,1,9,9,2,3,2,16,26,7,49,No,No problems. Thank you!,No,
83115,11:21:03,473925707,355192134,4.0.8.0,"Yes, I consent to participate in this study",,Yes,The Sims 3,,,,,7, , , , ,1,7,,,,,,,,,7,33,Female,United States,617470466,moremindlessviolence.html,V,0,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,3,1,1,Single, , ,5,6,4,4,19,7,7,1,7,7,7,7,7,7,1,1,7,7,7,1,7,7,7,7,7,1,7,7,7,7,142,7,7,7,1,7,7,7,6.454545455,6.192307692,1,1,1,1,7,1,7,4,1,1,1,1,1,1,1,6,1,1,1,1,4,2,3,1,2,0,1,9,9,9,1,9,1,2,1,6,19,4,29,No,The game would not load for me. It kept asking for a password that did not work! ,Yes,Game did not load
83115,8:12:14,846972926,355299760,4.0.8.0,"Yes, I consent to participate in this study",,Yes,ARK: Survival Evolved,ARMA III,Crusader Kings II,Adventure Capitalist,Cooking Fever,7,6,4,7,6,5,35,6,36,5,20,1,6,1,6,20.6,27,Female,USA,627113716,pongnop.html,NV,1104,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6.2,1,2,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,6,6,5,6,23,6,6,2,6,7,5,6,5,4,2,1,7,3,5,2,6,5,7,7,5,2,5,6,4,6,115,5.333333333,5,5.333333333,2,6.5,6,6.5,5.227272727,5.307692308,2,4,5,5,7,5,3,4,3.666666667,1,1,1,1,1,1,6,6,6,4,6,22,1,2,0,1,0,1,6,1,8,2,9,2,1,1,4,9,4,17,No,Thanks,No,
83115,7:35:02,647573443,358992924,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Mario World,Banjo Kazooie,Tetris,,,5,4,4, , ,1,5,1,4,1,4,,,,,4.333333333,45,Female,USA,644223561,perfectbalance.html,NV,1996,2,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6.2,1,4,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,Recently single/divorced/separated, , ,5,5,4,6,20,6,7,5,3,4,5,5,4,6,1,1,7,5,5,3,5,4,6,7,3,4,4,5,6,6,108,5.333333333,4.6,5.333333333,2.5,6,5,5,4.909090909,4.923076923,1,1,1,1,7,1,1,3,1,1,1,1,1,1,1,6,1,1,1,1,4,1,2,3,4,3,4,9,2,6,4,9,6,6,6,10,15,18,43,No,no additional comments. everything was clear. no problems. ,No,
83115,8:46:32,443486753,370794352,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Skyrim,Oblivion,Fallout3,Fallout New Vegas,Dragon Age: Inquisition,5,7,5,5,4,5,25,4,28,6,30,6,24,2,8,23,30,Female,USA,666820142,gunblood.html,V,69,3,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,3,3,2,4,12,3,2,5,3,2,3,3,2,2,2,2,6,2,2,6,2,2,3,6,3,2,1,6,2,2,61,2.333333333,2.4,2,2,6,2,4.5,2.772727273,2.807692308,6,5,3,3,7,6,3,2,5.666666667,1,1,2,1,1,1,7,1,2,1,2,6,1,2,2,3,2,3,8,2,6,4,9,2,2,2,8,14,6,28,No,No comments,No,
83115,9:49:03,740906289,371744512,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Candy Crush Saga,Clash of Clans,Home Design,Candy Crush Soda Saga,Inside Out,7,7,7,7,7,1,7,2,14,1,7,1,7,1,7,8.4,24,Female,United States,667152585,gunblood.html,V,139,4,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6.2,1,2,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,6,5,5,5,21,4,5,5,3,6,3,5,3,3,3,2,6,6,5,6,2,2,5,7,3,4,2,6,3,5,91,4,2.8,5.666666667,3.5,6.5,3.5,4.5,4.136363636,4.307692308,3,3,3,5,6,5,5,3,3.666666667,1,1,1,1,1,1,6,3,3,5,5,16,1,2,0,1,0,1,1,1,9,1,9,1,1,1,4,3,3,10,No,,No,
83115,9:09:17,699030223,382105575,4.0.8.0,"Yes, I consent to participate in this study",,Yes,BOWLING,,,,,4, , , , ,1,4,,,,,,,,,4,36,Female,USA,673950149,pongnop.html,NV,1309,6,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,4,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6.2,1,3,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,3,3,4,4,14,6,7,3,5,7,5,5,6,3,5,1,7,6,5,5,3,3,5,5,5,4,2,5,3,5,107,4.5,4.4,6.666666667,4.5,5,3.5,6,4.863636364,4.653846154,2,5,6,1,6,4,6,3,3.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,0,1,1,1,9,1,9,1,1,1,4,3,3,10,No,,No,
